Actual,Predicted,Probability_0,Probability_1,Metric,Value
False,False,0.9999794317612737,2.0568238726286122e-05,,
False,False,0.9988004210335917,0.0011995789664083457,,
True,True,0.023194916620196238,0.9768050833798038,,
True,True,0.0658868409264276,0.9341131590735724,,
False,False,0.9999882841263846,1.1715873615357619e-05,,
False,False,0.998779408996586,0.0012205910034139998,,
True,True,0.01578323357902589,0.9842167664209741,,
False,False,0.9999717589478825,2.8241052117566315e-05,,
True,True,0.05210578064312199,0.947894219356878,,
False,False,0.9999824632042832,1.7536795716847775e-05,,
False,False,0.9999962540001338,3.745999866220905e-06,,
False,False,0.9999986761321309,1.3238678691301311e-06,,
True,True,0.016372324348454592,0.9836276756515454,,
False,False,0.9999999537536306,4.624636939762183e-08,,
True,True,0.18172020901549735,0.8182797909845027,,
False,False,0.9999989495839453,1.0504160546718995e-06,,
False,False,0.9999997266959266,2.7330407337061773e-07,,
False,False,0.9999594989606857,4.050103931429722e-05,,
True,True,0.00916156902404719,0.9908384309759528,,
False,False,0.9998938561648768,0.00010614383512323885,,
False,False,0.9999978740248405,2.125975159526128e-06,,
False,False,0.9999757554176544,2.4244582345671126e-05,,
False,False,0.999992658664684,7.341335315981065e-06,,
False,False,0.9999914815815846,8.51841841540096e-06,,
True,True,0.13804277486250782,0.8619572251374922,,
True,True,0.019288136893548913,0.9807118631064511,,
True,True,0.0776230794043794,0.9223769205956206,,
False,False,0.9999991857222573,8.142777426353602e-07,,
True,True,0.08105367502470995,0.91894632497529,,
True,True,0.05655341342831521,0.9434465865716848,,
False,False,0.9999676198042662,3.2380195733847646e-05,,
False,False,0.9996359943126404,0.00036400568735959815,,
False,False,0.9995158102668352,0.0004841897331647718,,
True,True,0.3591531790877617,0.6408468209122383,,
False,False,0.9999922171967479,7.782803252084663e-06,,
False,False,0.9999939976776666,6.002322333397305e-06,,
False,False,0.9999493409067325,5.0659093267509415e-05,,
False,False,0.999973976619096,2.6023380903935483e-05,,
True,True,0.038588915639481525,0.9614110843605185,,
True,True,0.14277409380719808,0.8572259061928019,,
False,False,0.9997637370794544,0.00023626292054557688,,
False,False,0.9999999054457738,9.455422621657265e-08,,
False,False,0.9978328405825005,0.0021671594174994253,,
False,False,0.9999996542761781,3.4572382191927225e-07,,
False,False,0.999595212987302,0.0004047870126980032,,
False,False,0.9999817442639183,1.825573608173454e-05,,
False,False,0.9999968839799377,3.1160200623599014e-06,,
True,True,0.017913187021663002,0.982086812978337,,
False,False,0.9999997445055778,2.5549442215283584e-07,,
False,False,0.9999991264868147,8.735131853789351e-07,,
False,False,0.9999955256108792,4.474389120746484e-06,,
False,False,0.9990398496851227,0.0009601503148772865,,
False,False,0.9999996847101559,3.1528984409600354e-07,,
False,False,0.745157303750646,0.254842696249354,,
True,True,0.003075393549996641,0.9969246064500034,,
True,True,0.004051222379623076,0.9959487776203769,,
False,False,0.9999893736773403,1.062632265972341e-05,,
False,False,0.9997916026781318,0.00020839732186813818,,
False,False,0.9999999752883699,2.4711630124156727e-08,,
False,False,0.9999985685744857,1.4314255143322885e-06,,
False,False,0.9999889176267749,1.1082373225116802e-05,,
False,False,0.9999507707345975,4.922926540254077e-05,,
False,False,0.9999999924634903,7.536509757763803e-09,,
False,False,0.9996270839441209,0.00037291605587907203,,
False,False,0.9999979552518052,2.0447481947891495e-06,,
False,False,0.9999987589073702,1.241092629829415e-06,,
False,False,0.9999966188984618,3.3811015381387567e-06,,
False,False,0.9999974188222679,2.581177732154226e-06,,
True,True,0.0021514703366604104,0.9978485296633396,,
False,False,0.9999008034857151,9.919651428491876e-05,,
False,False,0.9997873720359999,0.00021262796400008262,,
False,False,0.9999956233393684,4.37666063156545e-06,,
False,False,0.9999989714927202,1.0285072798319914e-06,,
False,False,0.9999990504402677,9.495597322592015e-07,,
False,False,0.9999415538675721,5.84461324279116e-05,,
True,True,0.014070848554596838,0.9859291514454032,,
False,True,0.3660311701492345,0.6339688298507655,,
False,False,0.999998793177317,1.2068226830459715e-06,,
False,False,0.999987971684104,1.2028315895984315e-05,,
False,False,0.9999908836120387,9.116387961298206e-06,,
False,False,0.999949658562778,5.034143722208458e-05,,
False,False,0.9998674711416268,0.00013252885837326432,,
True,True,0.03713871402331703,0.962861285976683,,
False,False,0.9999987372352958,1.262764704275545e-06,,
False,False,0.9999999276969912,7.230300880250547e-08,,
False,False,0.999999264083296,7.359167040308093e-07,,
False,False,0.9999934355127508,6.564487249272146e-06,,
True,True,0.0023686885736861063,0.9976313114263139,,
False,False,0.999941806135361,5.819386463902253e-05,,
False,False,0.9999998888124481,1.1118755193665825e-07,,
False,False,0.9995976854114599,0.0004023145885401493,,
False,False,0.9999996931784608,3.0682153912476246e-07,,
False,False,0.9998808689671804,0.00011913103281961447,,
True,True,0.0039005044932451938,0.9960994955067548,,
True,True,0.31504565963260245,0.6849543403673976,,
False,False,0.9999939299121533,6.070087846677387e-06,,
True,True,0.04003008920888962,0.9599699107911104,,
False,False,0.9999990949477268,9.05052273186397e-07,,
False,False,0.9999901815200213,9.81847997869312e-06,,
False,False,0.5234596722189317,0.4765403277810683,,
False,False,0.9962623005112223,0.003737699488777689,,
False,False,0.9999999002449603,9.97550397016139e-08,,
False,False,0.9995866022075045,0.0004133977924954716,,
False,False,0.9999975133513901,2.4866486098938536e-06,,
False,False,0.9999987205339641,1.279466035862467e-06,,
False,False,0.9999792337086056,2.0766291394399428e-05,,
False,False,0.9999770002815034,2.299971849665193e-05,,
False,False,0.9999972497098953,2.750290104624804e-06,,
False,False,0.9999274329585601,7.256704143989723e-05,,
False,False,0.999906335099026,9.366490097398432e-05,,
False,False,0.9999474395165491,5.256048345095334e-05,,
True,True,0.009290183588696266,0.9907098164113037,,
False,False,0.999943513505585,5.648649441498337e-05,,
False,False,0.9999986347216959,1.3652783040781722e-06,,
False,False,0.9999981878142296,1.8121857704602604e-06,,
False,False,0.9999988362440764,1.163755923614324e-06,,
False,False,0.9999892616903542,1.0738309645805854e-05,,
False,False,0.9998231386939141,0.0001768613060858372,,
False,False,0.9999997472859126,2.5271408748224396e-07,,
False,False,0.9999884454466361,1.1554553363839307e-05,,
False,True,0.28695373133383917,0.7130462686661608,,
False,False,0.9999682098013524,3.179019864766216e-05,,
False,False,0.9999993524958737,6.475041263365851e-07,,
False,False,0.999994743283688,5.256716312007052e-06,,
False,False,0.9999951007595901,4.899240409912004e-06,,
False,False,0.9989188891571882,0.0010811108428118224,,
False,False,0.9999799875476643,2.0012452335780388e-05,,
False,False,0.9996498168109709,0.0003501831890291263,,
False,False,0.9999958474684548,4.152531545128241e-06,,
False,False,0.9999980984998575,1.9015001424867653e-06,,
False,False,0.9999684021090675,3.1597890932529604e-05,,
False,False,0.9999928446282452,7.155371754820279e-06,,
False,False,0.9999996797085788,3.2029142111029966e-07,,
False,False,0.9999833128855292,1.668711447073075e-05,,
False,False,0.9999998986634654,1.0133653459500104e-07,,
False,False,0.9999809143917201,1.9085608279900764e-05,,
False,False,0.9999998935392367,1.0646076336114662e-07,,
False,False,0.9999994408637898,5.591362101926785e-07,,
True,True,0.01137990576097836,0.9886200942390216,,
True,True,0.0004897194311159758,0.999510280568884,,
False,False,0.9999956663972763,4.3336027236481125e-06,,
False,False,0.9999994878143318,5.121856682571728e-07,,
False,False,0.9999152399885851,8.47600114148312e-05,,
False,False,0.9999984188176472,1.5811823527792306e-06,,
True,True,0.089303861707562,0.910696138292438,,
True,True,0.0006970291561919639,0.999302970843808,,
True,True,0.15070858502719175,0.8492914149728082,,
False,False,0.9999985625765588,1.4374234411854657e-06,,
False,False,0.9983457715403391,0.0016542284596608554,,
False,False,0.9999972289462158,2.771053784181202e-06,,
False,False,0.9999908226173776,9.177382622431154e-06,,
False,False,0.9999980643868172,1.935613182877642e-06,,
False,False,0.9999817187942618,1.8281205738246894e-05,,
False,False,0.9999051315689701,9.486843102992096e-05,,
True,True,0.05132080686555207,0.9486791931344479,,
False,False,0.9999950488883962,4.951111603828966e-06,,
False,True,0.18553438485590912,0.8144656151440909,,
False,False,0.9999842207562487,1.5779243751330944e-05,,
False,True,0.07266979690796105,0.927330203092039,,
False,False,0.9999989371282452,1.0628717548584383e-06,,
False,False,0.9994401927614178,0.0005598072385821582,,
False,False,0.9998737752648919,0.00012622473510813306,,
False,False,0.9998606767482457,0.00013932325175420744,,
False,False,0.9999571783254216,4.282167457840365e-05,,
False,False,0.9998841514954896,0.00011584850451041384,,
False,False,0.9999921787998237,7.821200176311408e-06,,
True,True,0.005933874083064894,0.9940661259169351,,
False,False,0.999998135924192,1.8640758080166726e-06,,
False,False,0.9999722343170196,2.7765682980333834e-05,,
False,False,0.9999985144725204,1.4855274796150834e-06,,
True,True,0.03621734797745613,0.9637826520225439,,
True,True,0.03594305500279593,0.9640569449972041,,
False,False,0.9999930986470791,6.901352920942938e-06,,
False,False,0.9960607888936881,0.0039392111063118775,,
False,False,0.999976021781943,2.397821805701831e-05,,
False,False,0.9998959347599944,0.00010406524000565096,,
False,False,0.9999783137797408,2.168622025919238e-05,,
False,False,0.9999878226307356,1.2177369264364234e-05,,
False,False,0.9999999150565216,8.494347831345747e-08,,
False,False,0.9999297529858944,7.024701410565208e-05,,
False,False,0.9984920276814728,0.0015079723185272016,,
False,False,0.9999895857770267,1.0414222973307868e-05,,
True,True,0.017167038530384926,0.9828329614696151,,
False,False,0.9999821386686828,1.7861331317257582e-05,,
False,False,0.9999879002432966,1.2099756703305658e-05,,
False,False,0.9999804825594797,1.9517440520263388e-05,,
False,False,0.9999996586292748,3.413707252025583e-07,,
False,False,0.9999946011299191,5.3988700808943795e-06,,
False,False,0.9996345135128776,0.0003654864871224417,,
False,False,0.9997934489634174,0.0002065510365826343,,
False,False,0.9999905570490554,9.44295094462508e-06,,
True,True,0.130387988925328,0.869612011074672,,
False,False,0.9999983399364533,1.6600635467436163e-06,,
False,False,0.9999935744979656,6.425502034433845e-06,,
False,False,0.9999487480660264,5.125193397355855e-05,,
False,False,0.9999835708654036,1.642913459637946e-05,,
True,True,0.0026327371808583244,0.9973672628191417,,
False,False,0.9999977880235025,2.211976497546832e-06,,
False,False,0.9999998917046509,1.0829534918489015e-07,,
False,False,0.9999852710237325,1.4728976267521079e-05,,
False,True,0.07781312581504785,0.9221868741849522,,
False,False,0.9942095762216694,0.00579042377833059,,
False,False,0.9999939558509325,6.044149067506923e-06,,
False,False,0.9999847732570322,1.5226742967804827e-05,,
False,False,0.9999954916402375,4.508359762475803e-06,,
False,False,0.9995890611794409,0.00041093882055912777,,
False,False,0.9999964311216699,3.5688783301147393e-06,,
False,False,0.9999936412989076,6.358701092396873e-06,,
False,False,0.9999978220849799,2.1779150200946367e-06,,
True,True,0.010868079750109283,0.9891319202498907,,
False,False,0.9999506585826138,4.934141738617732e-05,,
False,False,0.9999630698539989,3.693014600110577e-05,,
False,False,0.99990473078572,9.526921428005603e-05,,
False,False,0.999980765369657,1.9234630343072497e-05,,
True,True,0.02057481909730996,0.97942518090269,,
False,False,0.9999984342520479,1.5657479520703833e-06,,
False,False,0.9999995495563953,4.5044360473253347e-07,,
False,False,0.9999978771850804,2.1228149196553153e-06,,
False,False,0.9994551132139404,0.0005448867860596157,,
False,False,0.999760073809159,0.00023992619084099828,,
False,False,0.999968300662471,3.169933752897174e-05,,
True,True,0.08871394508076103,0.911286054919239,,
True,True,0.023717401731549348,0.9762825982684507,,
False,False,0.9999976542802995,2.345719700521267e-06,,
False,False,0.9999986043568421,1.3956431579779408e-06,,
False,False,0.9999564202024732,4.357979752674306e-05,,
False,False,0.9999984134819222,1.5865180778503044e-06,,
False,False,0.9999987249923384,1.2750076616011325e-06,,
False,False,0.9960803606555068,0.003919639344493195,,
True,True,0.005485215032822066,0.9945147849671779,,
False,False,0.9999898599452942,1.0140054705822776e-05,,
True,True,0.006264996781892074,0.9937350032181079,,
False,False,0.9999874192270356,1.258077296436352e-05,,
False,False,0.9999641330597355,3.586694026447763e-05,,
False,False,0.9999998542964912,1.4570350883681236e-07,,
False,False,0.9999983470232378,1.6529767622950875e-06,,
False,False,0.9999902129622892,9.787037710793743e-06,,
False,False,0.9999997523965057,2.4760349427437185e-07,,
False,False,0.9999991984017385,8.015982614985724e-07,,
False,False,0.9999999711214592,2.8878540767673523e-08,,
False,False,0.9999982004054074,1.7995945926079225e-06,,
False,False,0.9998039671137398,0.00019603288626019296,,
False,False,0.9999999305692285,6.943077142877262e-08,,
False,False,0.9999992898869535,7.101130464722404e-07,,
False,False,0.9998817580961209,0.00011824190387910273,,
True,True,0.007122966872010861,0.9928770331279891,,
False,False,0.999997107615259,2.89238474108878e-06,,
False,False,0.9999885820939868,1.1417906013218428e-05,,
False,False,0.9999841408390105,1.5859160989450657e-05,,
False,False,0.9999859279332051,1.4072066794954952e-05,,
False,False,0.9999989019929135,1.0980070864890275e-06,,
False,False,0.9999997476928254,2.5230717463268865e-07,,
False,False,0.9999265664984227,7.34335015772398e-05,,
False,False,0.9999767687589933,2.3231241006699405e-05,,
False,False,0.9999421381629994,5.786183700065377e-05,,
True,True,0.03818952875652448,0.9618104712434755,,
False,False,0.9999756900850536,2.4309914946425546e-05,,
False,False,0.9999779926538713,2.2007346128666132e-05,,
True,True,0.022301589012627687,0.9776984109873723,,
True,True,0.1998037505841248,0.8001962494158752,,
False,False,0.9931218963917082,0.006878103608291798,,
False,False,0.9990277649415198,0.0009722350584801639,,
False,False,0.9999998989216772,1.0107832279885061e-07,,
False,False,0.9999880740357074,1.1925964292522761e-05,,
False,False,0.9999998957482948,1.0425170511663396e-07,,
False,False,0.9999976353473458,2.3646526541985216e-06,,
True,True,0.012852084835389355,0.9871479151646106,,
False,False,0.9999999143225,8.567749995501001e-08,,
True,True,0.0019182073487024054,0.9980817926512976,,
False,False,0.9998963980263467,0.00010360197365337983,,
False,False,0.9999997541212469,2.458787531760234e-07,,
False,False,0.9999726868875856,2.7313112414456613e-05,,
False,False,0.9999736911381459,2.6308861854100565e-05,,
False,False,0.9999972648066074,2.7351933925702597e-06,,
False,False,0.9999999279014148,7.20985851861399e-08,,
False,False,0.9999998401057071,1.5989429296326452e-07,,
False,False,0.9998523079223681,0.0001476920776318512,,
True,True,0.04397293083198672,0.9560270691680133,,
False,False,0.9999065787556509,9.342124434909142e-05,,
False,False,0.9981467832123585,0.0018532167876414867,,
False,False,0.9976974150142565,0.0023025849857435375,,
False,False,0.9999936028654646,6.39713453543061e-06,,
False,False,0.9998266833983522,0.0001733166016477732,,
False,False,0.9999997052638904,2.947361096252339e-07,,
False,False,0.9999998015565534,1.98443446558373e-07,,
False,False,0.9999977372405321,2.2627594679201185e-06,,
False,False,0.9999865770419777,1.3422958022301388e-05,,
False,False,0.9999996674346336,3.3256536634725756e-07,,
False,False,0.9999991746210041,8.253789958975068e-07,,
True,True,0.025770619536234496,0.9742293804637655,,
True,False,0.5046815122356587,0.4953184877643413,,
False,False,0.9999539021212964,4.6097878703535074e-05,,
False,False,0.7838914626560414,0.21610853734395868,,
False,False,0.999996387839611,3.6121603890485423e-06,,
False,False,0.9999693743987,3.062560129991102e-05,,
False,False,0.9999813807300494,1.861926995057688e-05,,
False,False,0.9999777864870933,2.221351290661776e-05,,
False,False,0.9999974795569986,2.5204430014294187e-06,,
False,False,0.9866887460778928,0.013311253922107136,,
True,True,1.631917883726519e-05,0.9999836808211627,,
False,False,0.9999953599005851,4.6400994149720495e-06,,
False,False,0.999999851411062,1.4858893804207877e-07,,
True,True,0.1815169676354379,0.8184830323645621,,
False,False,0.9999962941453647,3.705854635225361e-06,,
True,True,0.18174116807170348,0.8182588319282965,,
False,False,0.9999756896752233,2.4310324776673453e-05,,
True,True,0.00705389604862916,0.9929461039513708,,
True,True,0.03869922829101191,0.9613007717089881,,
False,False,0.999995687978288,4.312021712019697e-06,,
False,False,0.9999917343829862,8.265617013786385e-06,,
False,False,0.9999914502759306,8.549724069348975e-06,,
False,False,0.9999991650372607,8.349627392927406e-07,,
False,False,0.9999994544181506,5.455818493853928e-07,,
True,True,0.020223381856350087,0.9797766181436499,,
False,False,0.9999632251155984,3.677488440162098e-05,,
False,False,0.9999710227990177,2.8977200982258875e-05,,
False,False,0.9998978433612954,0.00010215663870461204,,
True,True,0.0457217093959883,0.9542782906040117,,
False,False,0.9999995012047146,4.987952853990153e-07,,
False,False,0.9999999867557906,1.3244209409862782e-08,,
False,False,0.9996731117869861,0.0003268882130138118,,
False,False,0.9999999297195727,7.028042722452096e-08,,
False,False,0.9998047502327245,0.0001952497672754846,,
True,True,0.022984464835849927,0.9770155351641501,,
True,True,3.284111191093064e-05,0.9999671588880891,,
False,False,0.9999927004899669,7.299510033038158e-06,,
False,False,0.9999781185989052,2.1881401094862648e-05,,
False,False,0.9999880460410797,1.1953958920268952e-05,,
True,True,0.03177361262526368,0.9682263873747363,,
False,False,0.999983269521005,1.6730478994984384e-05,,
False,False,0.9999078834836912,9.211651630878969e-05,,
False,False,0.9999942384096654,5.7615903345687165e-06,,
False,False,0.9997728932720659,0.00022710672793408156,,
False,False,0.9999748227909613,2.5177209038685263e-05,,
True,True,0.026612350137357188,0.9733876498626428,,
False,False,0.9996781396583149,0.00032186034168514815,,
True,True,0.06346618489495826,0.9365338151050417,,
False,False,0.9994103773172605,0.0005896226827395778,,
False,False,0.9996681708484758,0.0003318291515241442,,
False,False,0.9999748513640473,2.514863595272627e-05,,
False,False,0.9999796171935097,2.0382806490331602e-05,,
False,False,0.9999103419152361,8.965808476386845e-05,,
True,True,0.030949975123611195,0.9690500248763888,,
False,False,0.9999904374752795,9.562524720467e-06,,
False,False,0.9999974494294902,2.5505705097583887e-06,,
False,False,0.999852731522472,0.0001472684775280469,,
False,False,0.6940905609043124,0.3059094390956876,,
False,False,0.9999840368984455,1.596310155444804e-05,,
False,False,0.9999997598620989,2.4013790109695794e-07,,
False,False,0.9999960109816738,3.989018326210574e-06,,
False,False,0.9998474874406186,0.00015251255938143851,,
False,False,0.9999984710957683,1.5289042316476912e-06,,
False,False,0.999500246071855,0.0004997539281449996,,
False,False,0.9999465253387195,5.3474661280429466e-05,,
False,False,0.9999958001418334,4.199858166576963e-06,,
True,False,0.9339558161358991,0.06604418386410096,,
True,True,0.014505742794023946,0.985494257205976,,
True,True,0.19355785315959606,0.8064421468404039,,
False,False,0.999971059860986,2.89401390139776e-05,,
False,False,0.9976058318594572,0.002394168140542822,,
True,True,1.1891989597279107e-05,0.9999881080104027,,
False,False,0.9999998923883909,1.0761160902423884e-07,,
False,False,0.999999918600881,8.139911903684136e-08,,
False,False,0.9999985857748496,1.4142251504197932e-06,,
False,False,0.9999885215253229,1.1478474677061062e-05,,
False,False,0.9999999612793857,3.8720614219852625e-08,,
False,False,0.9999454776525414,5.452234745866499e-05,,
False,True,0.1738820072514735,0.8261179927485265,,
False,False,0.9999983662153081,1.6337846918459163e-06,,
False,False,0.999998949287611,1.0507123889768136e-06,,
False,False,0.9999914334035583,8.566596441640305e-06,,
False,False,0.9999592157602478,4.078423975217595e-05,,
False,False,0.9993301312976157,0.0006698687023842412,,
True,True,0.006384417094470463,0.9936155829055295,,
False,False,0.9997152527413486,0.00028474725865130476,,
False,False,0.9999911430183752,8.856981624736136e-06,,
False,False,0.9984723798427868,0.0015276201572131888,,
False,False,0.9999997491119652,2.5088803479167305e-07,,
False,False,0.9999292417314731,7.075826852682576e-05,,
True,True,9.074929822061595e-05,0.9999092507017794,,
True,True,2.6849861348265947e-05,0.9999731501386517,,
True,True,0.13372274423502029,0.8662772557649797,,
False,False,0.9999181665327631,8.183346723688545e-05,,
False,False,0.9996291394625564,0.0003708605374436113,,
False,False,0.9999863322925869,1.366770741311926e-05,,
True,True,0.22212473334629612,0.7778752666537039,,
False,False,0.9999955767535378,4.423246462189367e-06,,
False,False,0.9999999203327937,7.966720632491202e-08,,
False,False,0.9999929956788742,7.0043211257890335e-06,,
False,False,0.9999889427366038,1.1057263396246646e-05,,
False,False,0.9999966271086476,3.3728913524125287e-06,,
False,False,0.999934478677737,6.552132226302192e-05,,
True,True,0.045393674597631994,0.954606325402368,,
True,True,0.028202065907334206,0.9717979340926658,,
False,False,0.9997088060747924,0.000291193925207602,,
False,False,0.9995308144430917,0.00046918555690837293,,
True,True,0.00660827949470133,0.9933917205052987,,
True,True,0.09142695041351123,0.9085730495864888,,
False,False,0.9999983976114127,1.6023885872122816e-06,,
False,False,0.9999721479503481,2.7852049651947105e-05,,
False,False,0.7322732897718213,0.26772671022817873,,
False,False,0.9999991341273593,8.658726406922621e-07,,
True,True,0.03517347283400707,0.9648265271659929,,
False,False,0.9999694626262186,3.0537373781433474e-05,,
False,False,0.9999997941114276,2.058885724294123e-07,,
False,False,0.9999989540451997,1.045954800344783e-06,,
False,False,0.999997548297152,2.4517028479227725e-06,,
False,False,0.999991303330923,8.696669076968852e-06,,
False,False,0.9999933848782102,6.615121789783548e-06,,
False,False,0.9996152553038314,0.00038474469616859056,,
False,False,0.9999533324339575,4.666756604257498e-05,,
True,True,0.012848854779329288,0.9871511452206707,,
False,False,0.9999979978551884,2.0021448116553556e-06,,
False,False,0.9999957083088749,4.29169112517169e-06,,
False,False,0.9993803486053251,0.0006196513946748949,,
False,False,0.9999644707518662,3.5529248133752855e-05,,
False,False,0.9999992643768928,7.356231071925581e-07,,
False,False,0.9999999301109801,6.98890199450712e-08,,
True,True,0.01819544867637224,0.9818045513236278,,
False,False,0.9999863941840118,1.3605815988213799e-05,,
False,False,0.9999930883760693,6.911623930760233e-06,,
False,False,0.999161993925338,0.0008380060746619463,,
False,False,0.9999984252713585,1.5747286415185722e-06,,
False,False,0.999999187768284,8.122317159991003e-07,,
False,False,0.9999854970353429,1.4502964657057665e-05,,
False,False,0.9991682546838223,0.0008317453161776931,,
True,True,0.06329773730969146,0.9367022626903085,,
False,False,0.9999984677774213,1.5322225786771405e-06,,
True,True,0.005660203759532467,0.9943397962404675,,
False,False,0.999982788185908,1.721181409199439e-05,,
False,False,0.9997487166389383,0.0002512833610617406,,
False,False,0.5705693906968923,0.4294306093031078,,
False,False,0.9999032086460772,9.679135392286328e-05,,
False,False,0.9999959996923723,4.000307627737502e-06,,
False,False,0.999647968864111,0.00035203113588894516,,
False,False,0.9999475026154055,5.2497384594478445e-05,,
False,False,0.8141025003734473,0.1858974996265527,,
False,False,0.9968332453244969,0.00316675467550308,,
False,False,0.9999792423740397,2.075762596033002e-05,,
False,False,0.999999828266923,1.717330770082551e-07,,
False,False,0.9999433893422638,5.6610657736182944e-05,,
True,True,0.04269614946490086,0.9573038505350991,,
False,False,0.9999995950043142,4.0499568572762725e-07,,
False,False,0.9999705212461205,2.9478753879441727e-05,,
False,False,0.9999997007104319,2.992895681052551e-07,,
False,False,0.9999999753703067,2.46296933357178e-08,,
False,False,0.9999696077433052,3.0392256694818033e-05,,
False,False,0.9984246993395178,0.0015753006604821678,,
False,False,0.9999988542403183,1.1457596817317427e-06,,
False,False,0.9995011425319432,0.0004988574680567563,,
True,True,0.008186033760023803,0.9918139662399762,,
False,False,0.999833363734369,0.0001666362656309827,,
True,True,0.16476532749391648,0.8352346725060835,,
False,False,0.9999985933846322,1.4066153678470801e-06,,
False,False,0.999970292081167,2.9707918833077815e-05,,
True,True,0.004158966871566361,0.9958410331284336,,
False,False,0.9998569564269174,0.0001430435730826298,,
False,False,0.9999960567965409,3.943203459057789e-06,,
False,False,0.9999984670234432,1.5329765568281874e-06,,
False,False,0.9999984751066888,1.52489331122113e-06,,
False,False,0.9995884641901176,0.00041153580988239626,,
False,False,0.9996026122272954,0.0003973877727046435,,
False,False,0.9999797856084818,2.021439151825809e-05,,
False,True,0.3676360174253004,0.6323639825746996,,
False,False,0.9998848334422926,0.00011516655770734763,,
True,True,0.017089959816785405,0.9829100401832146,,
False,False,0.9999977464586042,2.2535413958420473e-06,,
False,False,0.9999989104528529,1.0895471470843358e-06,,
True,True,0.037661170367845664,0.9623388296321543,,
False,False,0.9893544092660193,0.010645590733980788,,
True,True,7.747665435331452e-05,0.9999225233456467,,
True,True,0.0006338821361479008,0.9993661178638521,,
False,False,0.9999990823939413,9.176060586449785e-07,,
True,True,0.10973485564223684,0.8902651443577632,,
False,False,0.9999870455982197,1.2954401780264076e-05,,
False,False,0.9992361519927386,0.0007638480072613891,,
False,False,0.999998021792089,1.9782079110352785e-06,,
False,False,0.9999999213225232,7.867747680343135e-08,,
True,True,0.1497382721178636,0.8502617278821364,,
True,True,0.003991478894926903,0.9960085211050731,,
False,False,0.9999927749000473,7.225099952696445e-06,,
False,False,0.999501924199818,0.0004980758001820519,,
False,False,0.9999961940484294,3.805951570521115e-06,,
False,False,0.9999071283311399,9.287166886011208e-05,,
False,False,0.9998056293266803,0.0001943706733197394,,
False,False,0.9999894356588152,1.0564341184870508e-05,,
False,False,0.9999684108893576,3.1589110642335245e-05,,
False,False,0.9985633516835053,0.0014366483164946569,,
False,False,0.9999203585214138,7.964147858616055e-05,,
True,True,0.0004626677354465647,0.9995373322645534,,
False,False,0.9999388274793312,6.117252066879927e-05,,
False,False,0.9996756502211468,0.00032434977885320056,,
False,False,0.9986126434575413,0.00138735654245866,,
False,False,0.9999924335140732,7.5664859267923064e-06,,
False,False,0.9999993009839239,6.990160760912363e-07,,
False,False,0.9990661568930652,0.0009338431069347339,,
True,True,0.05525433689454651,0.9447456631054535,,
True,True,0.08195899186664013,0.9180410081333599,,
False,False,0.9999994190784203,5.809215797699082e-07,,
False,False,0.9999722858323874,2.7714167612647607e-05,,
False,False,0.9999982389208145,1.7610791854571595e-06,,
False,False,0.9999568054098898,4.3194590110202416e-05,,
True,True,0.1674871389297058,0.8325128610702942,,
False,False,0.9999999063182893,9.368171068110963e-08,,
False,False,0.9999518833604838,4.811663951618448e-05,,
True,True,0.17864668465212186,0.8213533153478781,,
False,False,0.9998156289696546,0.00018437103034538242,,
False,False,0.9999848645415302,1.513545846971373e-05,,
False,False,0.9997878412147231,0.0002121587852769451,,
False,False,0.9999873164596866,1.2683540313391532e-05,,
True,True,0.00010847472685704407,0.999891525273143,,
False,False,0.9985693471280271,0.001430652871972813,,
False,False,0.9999997194871213,2.8051287870934104e-07,,
False,False,0.999967962859,3.203714100000577e-05,,
False,False,0.9999986946441294,1.3053558706236283e-06,,
True,False,0.6771682010125921,0.3228317989874079,,
True,True,0.0683988342985079,0.9316011657014921,,
False,False,0.9999633028602201,3.6697139779956284e-05,,
False,False,0.9999968463087012,3.1536912987720955e-06,,
False,False,0.99998127886939,1.8721130609984056e-05,,
True,True,0.029898235170710552,0.9701017648292894,,
False,False,0.9996508552622537,0.00034914473774628194,,
False,False,0.9999980984998575,1.9015001424867653e-06,,
False,False,0.999995777539362,4.222460638038178e-06,,
False,False,0.9999997930970179,2.0690298205911781e-07,,
False,False,0.9999874216110396,1.2578388960381036e-05,,
False,False,0.9999983571988679,1.642801132085298e-06,,
False,False,0.999969095216735,3.0904783264967935e-05,,
True,True,0.046557227958071046,0.953442772041929,,
False,False,0.9999826077685982,1.7392231401810987e-05,,
False,False,0.9999954247164278,4.57528357217512e-06,,
True,True,0.012596045383103327,0.9874039546168967,,
False,False,0.9999987381377656,1.2618622343672936e-06,,
False,False,0.9999995870676863,4.129323137313739e-07,,
False,False,0.9997201618315221,0.0002798381684778717,,
False,False,0.9999648281288482,3.51718711517923e-05,,
False,False,0.9999972214538385,2.778546161469955e-06,,
False,False,0.9999977752519043,2.2247480957017157e-06,,
False,False,0.9999972029547042,2.797045295869996e-06,,
False,False,0.9999857925593154,1.4207440684612362e-05,,
False,False,0.9999967007182972,3.2992817028413606e-06,,
False,False,0.9999970047460972,2.995253902817224e-06,,
False,False,0.9999975993306413,2.400669358706822e-06,,
False,False,0.9985818830809713,0.0014181169190287325,,
False,False,0.9999975799391879,2.4200608121146176e-06,,
